id,treat,age,educ,race,married,nodegree,re74,re75,re78,subclass,weight,is_treated
PSID109,0,21,15,white,1,0,6951.479,3879.629,0.0,,0.0,False
PSID110,0,20,12,black,0,0,5099.971,3842.032,12718.79,,0.0,False
PSID118,0,20,11,black,0,1,0.0,3480.387,5495.665,,0.0,False
PSID119,0,42,7,white,1,1,4324.102,3457.113,9856.436,,0.0,False
PSID121,0,27,13,white,0,0,16406.9,3426.677,5344.937,,0.0,False
PSID125,0,31,16,white,1,0,25862.32,3254.806,25564.67,,0.0,False
PSID128,0,24,7,white,1,1,7860.578,3213.629,0.0,,0.0,False
PSID131,0,19,12,white,0,0,99.92261,3172.452,15436.33,,0.0,False
PSID135,0,20,10,white,1,1,3099.56,2970.145,21141.83,,0.0,False
PSID145,0,18,12,white,0,0,881.6701,2696.226,12120.31,,0.0,False
PSID147,0,37,14,white,1,0,18501.36,2638.935,13429.58,,0.0,False
PSID148,0,24,10,white,1,1,4719.874,2565.532,2173.736,,0.0,False
PSID149,0,51,12,white,0,0,20742.76,2538.677,1019.631,,0.0,False
PSID157,0,17,7,black,0,1,1054.086,2286.242,1613.677,,0.0,False
PSID163,0,48,8,white,1,1,16050.31,2116.161,11600.15,,0.0,False
PSID167,0,22,11,white,1,1,3030.986,1976.516,0.0,,0.0,False
PSID171,0,17,10,white,0,1,0.0,1888.79,19993.64,,0.0,False
PSID176,0,19,13,white,0,0,2366.794,1709.758,0.0,,0.0,False
PSID184,0,17,10,white,0,1,0.0,1503.871,7843.773,,0.0,False
PSID185,0,18,10,white,0,1,0.0,1491.339,237.914,,0.0,False
PSID191,0,18,12,black,0,0,1579.169,1408.984,3057.416,,0.0,False
PSID193,0,18,8,white,0,1,5023.56,1391.081,6756.166,,0.0,False
PSID198,0,21,14,white,0,0,8456.196,1330.21,16967.26,,0.0,False
PSID201,0,46,7,white,1,1,19171.43,1317.677,0.0,,0.0,False
PSID206,0,18,12,white,0,0,818.9735,1208.468,2232.845,,0.0,False
PSID210,0,28,5,hispan,1,1,10967.98,1178.032,239.3917,,0.0,False
PSID219,0,16,7,white,0,1,0.0,975.7258,4728.725,,0.0,False
PSID227,0,17,11,hispan,0,1,0.0,873.6774,7759.542,,0.0,False
PSID236,0,27,12,white,1,0,4222.22,751.9355,0.0,,0.0,False
PSID242,0,45,12,white,0,0,4473.006,608.7097,0.0,,0.0,False
PSID243,0,21,14,white,0,0,9708.167,594.3871,2256.488,,0.0,False
PSID244,0,36,8,white,1,1,2715.544,585.4355,0.0,,0.0,False
PSID266,0,17,9,black,0,1,0.0,297.1935,54.67588,,0.0,False
PSID269,0,23,13,black,0,0,172.4155,272.129,582.2243,,0.0,False
PSID270,0,16,9,white,0,1,411.446,254.2258,1725.985,,0.0,False
PSID273,0,32,10,white,1,1,4145.809,238.1129,8245.714,,0.0,False
PSID277,0,19,10,black,0,1,1056.045,205.8871,0.0,,0.0,False
PSID281,0,17,10,white,0,1,0.0,182.6129,6423.677,,0.0,False
PSID291,0,16,6,black,0,1,0.0,44.75806,0.0,,0.0,False
PSID292,0,22,8,white,1,1,105.8004,42.96774,209.8372,,0.0,False
PSID297,0,49,14,white,1,0,25862.32,0.0,25564.67,,0.0,False
PSID301,0,27,12,white,1,0,15509.56,0.0,12593.19,,0.0,False
PSID304,0,43,12,white,1,0,13321.05,0.0,16860.86,,0.0,False
PSID321,0,35,11,white,1,1,3975.352,0.0,21963.45,,0.0,False
PSID330,0,22,16,black,0,0,2564.68,0.0,116.7404,,0.0,False
PSID343,0,36,11,white,1,1,1404.794,0.0,0.0,,0.0,False
PSID349,0,37,7,white,1,1,963.9593,0.0,0.0,,0.0,False
PSID361,0,37,12,white,0,0,48.98167,0.0,877.7696,,0.0,False
PSID364,0,50,12,white,1,0,0.0,0.0,0.0,,0.0,False
PSID370,0,16,9,black,0,1,0.0,0.0,2158.959,,0.0,False
PSID381,0,21,13,black,0,0,0.0,0.0,17941.08,,0.0,False
PSID384,0,31,4,hispan,0,1,0.0,0.0,1161.493,,0.0,False
PSID386,0,20,12,black,0,0,0.0,0.0,11594.24,,0.0,False
PSID392,0,17,10,black,0,1,0.0,0.0,0.0,,0.0,False
PSID394,0,34,8,white,1,1,0.0,0.0,2664.341,,0.0,False
PSID400,0,37,8,black,0,1,0.0,0.0,648.722,,0.0,False
PSID412,0,53,12,black,0,0,0.0,0.0,0.0,,0.0,False
PSID429,0,16,9,white,0,1,0.0,0.0,1495.459,,0.0,False
NSW12,1,21,13,black,0,0,0.0,0.0,17094.64,,0.0,True
NSW20,1,26,12,black,0,0,0.0,0.0,10747.35,,0.0,True
NSW25,1,18,10,black,0,1,0.0,0.0,11163.17,,0.0,True
NSW27,1,25,11,black,0,1,0.0,0.0,9897.049,,0.0,True
NSW29,1,17,10,black,0,1,0.0,0.0,16218.04,,0.0,True
NSW34,1,20,12,black,0,0,0.0,0.0,0.0,,0.0,True
NSW36,1,42,14,black,0,0,0.0,0.0,20505.93,,0.0,True
NSW39,1,46,8,black,1,1,0.0,0.0,3094.156,,0.0,True
NSW43,1,17,8,black,0,1,0.0,0.0,8061.485,,0.0,True
NSW51,1,28,8,black,0,1,0.0,0.0,0.0,,0.0,True
NSW52,1,31,11,black,1,1,0.0,0.0,8087.487,,0.0,True
NSW54,1,25,12,black,0,0,0.0,0.0,2348.973,,0.0,True
NSW57,1,37,9,black,0,1,0.0,0.0,1067.506,,0.0,True
NSW62,1,29,8,black,0,1,0.0,0.0,1923.938,,0.0,True
NSW71,1,27,9,black,0,1,0.0,0.0,0.0,,0.0,True
NSW74,1,25,12,black,0,0,0.0,0.0,11965.81,,0.0,True
NSW75,1,28,15,black,0,0,0.0,0.0,9598.541,,0.0,True
NSW78,1,21,9,black,0,1,0.0,0.0,0.0,,0.0,True
NSW86,1,38,11,black,0,1,0.0,0.0,0.0,,0.0,True
NSW100,1,31,9,hispan,0,1,0.0,0.0,26817.6,,0.0,True
NSW101,1,24,10,black,0,1,0.0,0.0,0.0,,0.0,True
NSW103,1,25,11,black,0,1,0.0,0.0,485.2298,,0.0,True
NSW118,1,20,12,black,0,0,0.0,377.5686,1652.637,,0.0,True
NSW120,1,23,12,black,0,0,5506.308,501.0741,671.3318,,0.0,True
NSW121,1,29,14,black,0,0,0.0,679.6734,17814.98,,0.0,True
NSW122,1,18,10,black,0,1,0.0,798.9079,9737.154,,0.0,True
NSW128,1,23,10,black,1,1,0.0,936.4386,11233.26,,0.0,True
NSW131,1,17,9,black,0,1,1716.509,1253.439,5445.2,,0.0,True
NSW141,1,24,9,black,0,1,9154.7,2288.675,4849.559,,0.0,True
NSW142,1,25,12,black,0,0,14426.79,2409.274,0.0,,0.0,True
NSW144,1,46,8,black,0,1,3165.658,2594.723,0.0,,0.0,True
NSW150,1,20,10,black,0,1,5005.731,2777.355,5615.189,,0.0,True
NSW160,1,21,8,black,0,1,989.2678,3695.897,4279.613,,0.0,True
NSW176,1,28,11,black,0,1,1929.029,6871.856,0.0,,0.0,True
PSID5,0,25,9,black,1,1,14829.69,13776.53,0.0,,0.0,False
PSID11,0,41,5,white,1,1,10785.76,11991.58,19451.31,,0.0,False
PSID18,0,28,9,white,1,1,11091.41,10357.02,15406.78,,0.0,False
PSID20,0,35,9,white,1,1,11475.43,9397.403,11087.38,,0.0,False
PSID22,0,27,6,hispan,1,1,7831.189,9071.565,5661.171,,0.0,False
PSID25,0,40,11,white,1,1,20666.35,8502.242,25564.67,,0.0,False
PSID28,0,39,6,hispan,1,1,13279.91,8441.371,25048.94,,0.0,False
PSID36,0,27,12,white,1,0,9788.497,7496.081,14038.4,,0.0,False
PSID37,0,33,8,white,1,1,12312.03,7474.597,25514.43,,0.0,False
PSID42,0,25,5,white,1,1,7891.927,7293.774,14617.67,,0.0,False
PSID50,0,20,12,white,1,0,3558.029,6797.855,6680.802,,0.0,False
PSID62,0,22,9,white,1,1,5683.833,6038.758,4742.025,,0.0,False
PSID64,0,40,15,white,1,0,10907.24,5922.387,6238.962,,0.0,False
PSID65,0,47,3,white,1,1,9047.894,5911.645,6145.865,,0.0,False
PSID68,0,53,12,white,0,0,17104.4,5775.581,19965.56,,0.0,False
PSID69,0,30,17,black,0,0,17827.37,5546.419,14421.13,,0.0,False
PSID81,0,23,12,white,1,0,11690.95,4764.048,14065.0,,0.0,False
PSID83,0,25,15,white,1,0,7386.436,4738.984,12705.49,,0.0,False
PSID91,0,30,16,white,0,0,3093.682,4468.645,15538.29,,0.0,False
PSID106,0,34,11,white,1,1,0.0,4010.323,18133.18,,0.0,False
PSID113,0,24,15,white,0,0,12746.99,3743.565,0.0,,0.0,False
PSID116,0,29,12,white,1,0,14288.93,3503.661,8133.407,,0.0,False
PSID122,0,27,4,hispan,1,1,626.9654,3410.565,3367.739,,0.0,False
PSID126,0,27,12,white,1,0,4043.927,3231.532,7240.86,,0.0,False
PSID129,0,23,12,white,1,0,7856.66,3213.629,5535.564,,0.0,False
PSID130,0,50,12,white,1,0,19929.66,3190.355,18597.19,,0.0,False
PSID134,0,19,11,black,0,1,5607.422,3054.29,94.5745,,0.0,False
PSID146,0,43,8,white,1,1,18338.74,2674.742,6395.601,,0.0,False
PSID152,0,52,0,hispan,1,1,773.9104,2506.452,0.0,,0.0,False
PSID156,0,20,13,white,0,0,0.0,2352.484,0.0,,0.0,False
PSID165,0,30,12,white,1,0,7347.251,2080.355,14475.81,,0.0,False
PSID186,0,53,10,hispan,0,1,7878.212,1489.548,13170.98,,0.0,False
PSID190,0,39,5,white,1,1,13082.02,1434.048,18323.81,,0.0,False
PSID192,0,23,13,white,0,0,601.4949,1394.661,4975.505,,0.0,False
PSID195,0,32,4,white,1,1,0.0,1378.548,0.0,,0.0,False
PSID204,0,45,12,white,1,0,16559.72,1265.758,7987.112,,0.0,False
PSID208,0,16,9,white,0,1,0.0,1188.774,2451.548,,0.0,False
PSID215,0,35,10,white,1,1,4964.782,1086.726,1745.195,,0.0,False
PSID223,0,50,7,white,1,1,11473.47,956.0323,0.0,,0.0,False
PSID228,0,17,5,black,0,1,96.00407,868.3065,0.0,,0.0,False
PSID231,0,18,11,black,0,1,587.78,841.4516,7933.914,,0.0,False
PSID241,0,18,12,hispan,0,0,0.0,630.1935,4843.988,,0.0,False
PSID246,0,41,7,white,1,1,19573.08,565.7419,0.0,,0.0,False
PSID249,0,19,3,white,1,1,0.0,537.0968,0.0,,0.0,False
PSID254,0,22,12,white,1,0,12096.51,469.0645,14289.62,,0.0,False
PSID256,0,17,8,black,0,1,0.0,451.1613,0.0,,0.0,False
PSID257,0,21,8,white,1,1,5699.507,388.5,8844.194,,0.0,False
PSID263,0,42,8,white,0,1,17925.33,300.7742,14116.72,,0.0,False
PSID267,0,21,14,white,0,0,107.7597,293.6129,7698.955,,0.0,False
PSID271,0,17,11,hispan,0,1,803.2994,248.8548,5173.521,,0.0,False
PSID285,0,17,10,white,0,1,0.0,152.1774,10301.23,,0.0,False
PSID296,0,50,12,white,1,0,25862.32,0.0,25564.67,,0.0,False
PSID303,0,52,12,white,1,0,14780.71,0.0,25564.67,,0.0,False
PSID310,0,23,11,white,1,1,8910.745,0.0,4183.444,,0.0,False
PSID312,0,26,14,white,0,0,8411.132,0.0,0.0,,0.0,False
PSID313,0,34,12,white,0,0,8125.079,0.0,6032.08,,0.0,False
PSID318,0,36,12,white,1,0,5374.269,0.0,0.0,,0.0,False
PSID326,0,45,8,black,0,1,3299.405,0.0,31.03226,,0.0,False
PSID333,0,19,6,black,0,1,1955.348,0.0,14998.92,,0.0,False
PSID348,0,19,12,hispan,0,0,1058.004,0.0,8923.991,,0.0,False
PSID350,0,16,9,white,1,1,920.8554,0.0,15997.87,,0.0,False
PSID356,0,36,1,black,0,1,348.7495,0.0,0.0,,0.0,False
PSID359,0,21,11,white,1,1,246.8676,0.0,6708.879,,0.0,False
PSID362,0,26,12,hispan,1,0,47.0224,0.0,0.0,,0.0,False
PSID363,0,54,12,white,1,0,0.0,0.0,0.0,,0.0,False
PSID368,0,40,11,black,1,1,0.0,0.0,0.0,,0.0,False
PSID369,0,16,8,white,0,1,0.0,0.0,0.0,,0.0,False
PSID375,0,46,11,black,1,1,0.0,0.0,2820.98,,0.0,False
PSID378,0,30,10,white,1,1,0.0,0.0,3151.991,,0.0,False
PSID379,0,33,12,hispan,1,0,0.0,0.0,5841.453,,0.0,False
PSID382,0,29,11,white,1,1,0.0,0.0,0.0,,0.0,False
PSID395,0,53,12,white,0,0,0.0,0.0,0.0,,0.0,False
PSID403,0,48,12,white,1,0,0.0,0.0,1491.026,,0.0,False
PSID408,0,46,11,black,1,1,0.0,0.0,0.0,,0.0,False
PSID409,0,17,10,white,0,1,0.0,0.0,14942.77,,0.0,False
PSID413,0,17,10,white,1,1,0.0,0.0,3859.822,,0.0,False
PSID416,0,34,12,black,0,0,0.0,0.0,0.0,,0.0,False
PSID421,0,55,8,white,1,1,0.0,0.0,0.0,,0.0,False
PSID423,0,27,10,black,0,1,0.0,0.0,7543.794,,0.0,False
NSW1,1,37,11,black,1,1,0.0,0.0,9930.046,,0.0,True
NSW4,1,27,11,black,0,1,0.0,0.0,7506.146,,0.0,True
NSW7,1,23,12,black,0,0,0.0,0.0,0.0,,0.0,True
NSW19,1,40,12,black,0,0,0.0,0.0,10804.32,,0.0,True
NSW24,1,24,11,black,0,1,0.0,0.0,1991.4,,0.0,True
NSW41,1,21,12,black,0,0,0.0,0.0,1254.582,,0.0,True
NSW49,1,25,5,black,0,1,0.0,0.0,12187.41,,0.0,True
NSW77,1,22,12,black,0,0,0.0,0.0,18678.08,,0.0,True
NSW79,1,40,11,black,0,1,0.0,0.0,23005.6,,0.0,True
NSW83,1,38,12,white,0,0,0.0,0.0,4941.849,,0.0,True
NSW85,1,27,8,black,0,1,0.0,0.0,0.0,,0.0,True
NSW92,1,17,10,black,0,1,0.0,0.0,0.0,,0.0,True
NSW99,1,25,10,black,0,1,0.0,0.0,0.0,,0.0,True
NSW104,1,18,11,black,0,1,0.0,0.0,4814.627,,0.0,True
NSW105,1,19,11,black,0,1,0.0,0.0,7458.105,,0.0,True
NSW109,1,30,11,black,0,1,0.0,0.0,0.0,,0.0,True
NSW115,1,27,12,black,1,0,3670.872,334.0493,0.0,,0.0,True
NSW126,1,27,9,black,1,1,0.0,934.4454,1773.423,,0.0,True
NSW130,1,20,11,black,0,1,3637.498,1220.836,1085.44,,0.0,True
NSW146,1,19,11,black,0,1,2305.026,2615.276,4146.603,,0.0,True
NSW147,1,19,8,black,0,1,0.0,2657.057,9970.681,,0.0,True
NSW149,1,26,11,black,1,1,0.0,2754.646,26372.28,,0.0,True
NSW151,1,28,10,black,0,1,0.0,2836.506,3196.571,,0.0,True
NSW152,1,24,12,black,0,0,13765.75,2842.764,6167.681,,0.0,True
NSW154,1,23,12,black,0,0,6269.341,3039.96,8484.239,,0.0,True
NSW156,1,25,13,black,0,0,12362.93,3090.732,0.0,,0.0,True
NSW171,1,17,10,black,0,1,1291.468,5793.852,5522.788,,0.0,True
PSID9,0,38,9,hispan,1,1,16826.18,12029.18,0.0,,0.0,False
PSID10,0,39,10,white,1,1,16767.41,12022.02,4433.18,,0.0,False
PSID13,0,34,8,white,1,1,8038.872,11404.35,5486.799,,0.0,False
PSID24,0,47,8,black,1,1,9275.169,8543.419,0.0,,0.0,False
PSID26,0,27,7,white,1,1,3064.293,8461.065,11149.45,,0.0,False
PSID47,0,19,11,white,1,1,4306.468,6978.677,837.871,,0.0,False
PSID55,0,33,12,white,1,0,10819.07,6369.968,2936.243,,0.0,False
PSID61,0,35,7,white,1,1,10715.23,6087.097,15177.73,,0.0,False
PSID70,0,28,10,white,1,1,10415.46,5544.629,10289.41,,0.0,False
PSID71,0,46,11,white,1,1,14753.28,5299.355,0.0,,0.0,False
PSID74,0,25,10,white,1,1,4335.857,5181.194,12418.81,,0.0,False
PSID77,0,54,12,white,0,0,7165.039,5012.903,0.0,,0.0,False
PSID79,0,23,17,white,0,0,0.0,4876.839,16747.08,,0.0,False
PSID80,0,23,8,white,1,1,3595.255,4866.097,2782.559,,0.0,False
PSID86,0,19,10,white,0,1,5777.878,4672.742,135.9508,,0.0,False
PSID87,0,48,7,white,1,1,13326.93,4636.935,0.0,,0.0,False
PSID96,0,47,10,black,0,1,21918.32,4323.629,19438.02,,0.0,False
PSID97,0,24,12,black,1,0,8573.752,4293.194,0.0,,0.0,False
PSID98,0,20,12,black,1,0,2648.929,4273.5,0.0,,0.0,False
PSID99,0,28,12,black,0,0,16722.34,4253.806,7314.747,,0.0,False
PSID101,0,50,0,white,1,1,10162.72,4218.0,220.1813,,0.0,False
PSID102,0,18,12,white,0,0,2217.89,4191.145,8957.978,,0.0,False
PSID115,0,20,11,white,1,1,5822.941,3532.306,11075.56,,0.0,False
PSID117,0,23,12,white,1,0,14347.71,3482.177,3818.445,,0.0,False
PSID120,0,43,12,white,1,0,14328.12,3453.532,18781.9,,0.0,False
PSID124,0,18,12,white,0,0,4729.67,3328.21,12602.05,,0.0,False
PSID139,0,36,5,white,0,1,3814.692,2873.468,2751.527,,0.0,False
PSID143,0,23,12,white,1,0,4954.986,2771.419,0.0,,0.0,False
PSID144,0,35,12,white,1,0,1469.45,2719.5,0.0,,0.0,False
PSID158,0,18,10,black,0,1,311.5234,2284.452,8154.095,,0.0,False
PSID166,0,30,7,white,1,1,574.0652,2010.532,366.4762,,0.0,False
PSID168,0,27,12,white,1,0,11493.06,1906.694,13419.24,,0.0,False
PSID169,0,25,9,white,1,1,23377.97,1901.323,1898.879,,0.0,False
PSID170,0,21,14,white,0,0,80.32994,1890.581,6389.69,,0.0,False
PSID172,0,39,7,white,0,1,7786.126,1844.032,9206.237,,0.0,False
PSID173,0,18,9,black,0,1,1183.397,1822.548,803.8833,,0.0,False
PSID177,0,19,11,white,0,1,0.0,1693.645,9853.481,,0.0,False
PSID189,0,26,12,black,0,0,0.0,1448.371,0.0,,0.0,False
PSID196,0,18,11,black,0,1,0.0,1367.806,33.98771,,0.0,False
PSID199,0,29,10,hispan,0,1,3732.403,1323.048,6694.101,,0.0,False
PSID209,0,16,10,white,0,1,574.0652,1181.613,5578.418,,0.0,False
PSID217,0,32,16,black,0,0,17135.75,1031.226,0.0,,0.0,False
PSID218,0,17,9,black,0,1,0.0,981.0968,8900.347,,0.0,False
PSID220,0,32,15,white,0,0,489.8167,968.5645,7684.178,,0.0,False
PSID222,0,40,12,white,1,0,16851.65,961.4032,17717.94,,0.0,False
PSID230,0,27,15,white,0,0,0.0,857.5645,3392.86,,0.0,False
PSID232,0,20,14,white,1,0,0.0,805.6452,1454.083,,0.0,False
PSID233,0,20,12,white,1,0,12145.49,791.3226,13683.75,,0.0,False
PSID234,0,19,13,black,0,0,1714.358,785.9516,9067.33,,0.0,False
PSID248,0,39,9,white,0,1,11230.52,537.0968,5752.79,,0.0,False
PSID251,0,16,9,white,0,1,0.0,485.1774,4112.513,,0.0,False
PSID260,0,24,12,black,1,0,4232.016,320.4677,1273.8,,0.0,False
PSID261,0,16,9,white,0,1,0.0,320.4677,3707.616,,0.0,False
PSID262,0,20,8,white,1,1,621.0876,306.1452,5551.819,,0.0,False
PSID274,0,18,11,white,0,1,131.2709,218.4194,7503.896,,0.0,False
PSID275,0,23,12,hispan,1,0,0.0,216.629,0.0,,0.0,False
PSID278,0,16,7,black,0,1,133.2301,205.8871,6145.865,,0.0,False
PSID280,0,16,10,white,0,1,0.0,189.7742,2136.793,,0.0,False
PSID282,0,17,10,white,0,1,0.0,171.871,1483.637,,0.0,False
PSID283,0,23,8,white,1,1,33.30754,166.5,0.0,,0.0,False
PSID284,0,29,12,white,1,0,14641.6,162.9194,9473.705,,0.0,False
PSID286,0,49,8,white,1,1,14684.7,136.0645,14963.46,,0.0,False
PSID294,0,20,11,white,1,1,4478.884,39.3871,6280.338,,0.0,False
PSID295,0,17,11,hispan,0,1,601.4949,10.74194,1913.656,,0.0,False
PSID298,0,47,9,white,1,1,25862.32,0.0,25564.67,,0.0,False
PSID307,0,45,12,white,1,0,9277.128,0.0,12108.49,,0.0,False
PSID314,0,22,11,white,0,1,8013.401,0.0,5748.356,,0.0,False
PSID315,0,31,12,white,0,0,6156.016,0.0,4094.78,,0.0,False
PSID322,0,23,12,white,0,0,3893.063,0.0,16324.45,,0.0,False
PSID327,0,21,13,hispan,0,0,3015.312,0.0,17627.8,,0.0,False
PSID337,0,19,12,black,0,0,1655.58,0.0,0.0,,0.0,False
PSID347,0,28,8,white,1,1,1202.99,0.0,19516.33,,0.0,False
PSID355,0,19,9,black,0,1,384.0163,0.0,0.0,,0.0,False
PSID372,0,20,9,black,0,1,0.0,0.0,6083.8,,0.0,False
PSID374,0,18,11,black,0,1,0.0,0.0,0.0,,0.0,False
PSID385,0,19,12,hispan,0,0,0.0,0.0,18573.55,,0.0,False
PSID387,0,55,4,black,0,1,0.0,0.0,0.0,,0.0,False
PSID389,0,18,11,black,0,1,0.0,0.0,7146.286,,0.0,False
PSID390,0,48,13,white,1,0,0.0,0.0,0.0,,0.0,False
PSID396,0,48,14,white,1,0,0.0,0.0,7236.427,,0.0,False
PSID401,0,17,10,black,0,1,0.0,0.0,1053.619,,0.0,False
PSID406,0,16,10,black,0,1,0.0,0.0,1730.418,,0.0,False
PSID410,0,42,16,white,0,0,0.0,0.0,23764.8,,0.0,False
PSID411,0,18,10,black,0,1,0.0,0.0,5306.516,,0.0,False
PSID426,0,24,1,hispan,1,1,0.0,0.0,19464.61,,0.0,False
